household_id,group,manure,crop_rotation,intercropping,mulching,number_of_practices,base_yield,practice_effect,noise,yield_tha
1706,RA Farmer,1,0,1,0,2,1.0787208411831062,0.14,0.5482799204006346,1.7670007615837406
1707,RA Farmer,1,1,0,0,2,0.5459141042303653,0.14,-0.21378074260137248,0.5
1708,RA Farmer,1,0,1,0,2,1.2592894654882087,0.14,0.15909184321526032,1.5583813087034692
1709,RA Farmer,1,1,0,0,2,1.7767553103589668,0.14,-0.19834645782956883,1.718408852529398
1710,RA Farmer,0,0,1,0,1,0.9215640149679685,0.07,-0.12188538666980855,0.86967862829816
1711,RA Farmer,1,0,1,0,2,1.1013048321873449,0.14,-0.07342213324890451,1.1678826989384403
1712,RA Farmer,0,1,0,1,2,1.4856214509150747,0.14,-0.035504990190647075,1.5901164607244278
1713,RA Farmer,0,0,1,1,2,1.693240155041354,0.14,0.30770216444086484,2.140942319482219
1714,RA Farmer,0,0,1,1,2,0.9707869711580436,0.14,0.23114340784882367,1.3419303790068673
1715,RA Farmer,1,0,0,1,2,1.0409177777979122,0.14,0.2119264015649178,1.3928441793628301
1716,RA Farmer,1,1,1,0,3,0.6703136552394592,0.21000000000000002,0.09081379165499281,0.9711274468944521
1717,RA Farmer,0,0,0,0,0,1.2645550600706696,0,0.18632263648745295,1.4508776965581225
1718,RA Farmer,1,1,0,1,3,1.599540398579004,0.21000000000000002,-0.03550904573199927,1.7740313528470046
1719,RA Farmer,1,0,0,0,1,1.1951895226883087,0.07,-0.10290204644726778,1.162287476241041
1720,RA Farmer,0,0,0,0,0,1.4739867505006825,0,-0.18672191261686844,1.287264837883814
1721,RA Farmer,1,0,1,1,3,1.2368680362153128,0.21000000000000002,-0.18412832729983888,1.262739708915474
1722,RA Farmer,1,1,0,1,3,1.2999894964147194,0.21000000000000002,0.17783923909418656,1.6878287355089059
1723,RA Farmer,1,1,1,1,4,1.5103601006177558,0.28,-0.09836470705948448,1.6919953935582714
1724,RA Farmer,1,0,0,0,1,1.3883302868481622,0.07,-0.2386310916349973,1.219699195213165
1725,RA Farmer,1,0,1,1,3,0.6460066694046528,0.21000000000000002,0.3236863840120042,1.1796930534166572
1726,RA Farmer,1,1,0,0,2,1.5712595054271175,0.14,0.3179199934937571,2.0291794989208745
1727,RA Farmer,1,1,0,0,2,1.2185607015218012,0.14,0.23229999635568188,1.590860697877483
1728,RA Farmer,0,0,0,1,1,1.8937879745824642,0.07,-0.017283947775122654,1.9465040268073417
1729,RA Farmer,1,0,1,1,3,1.9706185231870135,0.21000000000000002,-0.3311533827057021,1.8494651404813116
1730,RA Farmer,1,1,1,1,4,0.9349419748327428,0.28,0.1866078267331269,1.4015498015658696
1731,RA Farmer,1,0,1,0,2,1.7733966669482837,0.14,0.029524182151350366,1.9429208490996341
1732,RA Farmer,1,0,1,0,2,1.2800662493646133,0.14,-0.12832321437179603,1.2917430349928172
1733,RA Farmer,0,1,0,1,2,1.0944419567446284,0.14,0.013422458321141287,1.2478644150657696
1734,RA Farmer,1,0,0,0,1,1.2367763703126764,0.07,-0.07394002481842309,1.2328363454942535
1735,RA Farmer,0,1,1,1,3,1.358462841259416,0.21000000000000002,0.2079157062491576,1.7763785475085736
1736,RA Farmer,1,0,0,0,1,1.1707277871145407,0.07,-0.266434209071229,0.9742935780433117
1737,RA Farmer,1,1,1,1,4,0.9301057800349972,0.28,0.2465205604682288,1.456626340503226
1738,RA Farmer,0,1,1,0,2,1.291958399037133,0.14,-0.07192370751948732,1.3600346915176456
1739,RA Farmer,0,0,0,1,1,0.880888426826081,0.07,0.12962889714484885,1.08051732397093
1740,RA Farmer,1,0,0,0,1,1.1735772342825492,0.07,-0.14921394706110014,1.0943632872214493
1741,RA Farmer,1,0,1,0,2,1.5627704733383527,0.14,0.1315316894840322,1.8343021628223848
1742,RA Farmer,1,1,1,0,3,0.847107820949568,0.21000000000000002,-0.320358450205565,0.7367493707440032
1743,RA Farmer,1,0,0,1,2,1.1806193889761845,0.14,-0.21227650700181352,1.1083428819743708
1744,RA Farmer,1,1,1,0,3,1.4313705588097105,0.21000000000000002,0.2645741114622596,1.9059446702719702
1745,RA Farmer,1,0,1,0,2,1.234274081362997,0.14,-0.5181964678237381,0.8560776135392589
1746,RA Farmer,1,1,0,0,2,1.093100329576834,0.14,0.13822187366790448,1.3713222032447385
1747,RA Farmer,1,0,0,0,1,0.9516647632358678,0.07,0.002707833615368996,1.0243725968512367
1748,RA Farmer,1,1,0,0,2,1.1782780280418559,0.14,-0.2455525319949805,1.0727254960468753
1749,RA Farmer,1,1,0,0,2,1.6420916766179297,0.14,-0.11053690230113278,1.6715547743167969
1750,RA Farmer,1,0,0,1,2,1.0835786385492745,0.14,0.05226527418375332,1.2758439127330279
1751,RA Farmer,1,1,1,0,3,1.0915319968348025,0.21000000000000002,-0.034918749520564424,1.266613247314238
1752,RA Farmer,1,1,1,1,4,1.2923348614904613,0.28,0.08922383549710206,1.6615586969875633
1753,RA Farmer,1,0,0,1,2,1.2610102571691917,0.14,0.08168645695347983,1.4826967141226715
1754,RA Farmer,1,0,1,1,3,1.720885119393373,0.21000000000000002,0.452716129276243,2.383601248669616
1755,RA Farmer,0,1,1,0,2,1.759419056410751,0.14,-0.09620204534248417,1.803217011068267
1756,RA Farmer,1,1,1,0,3,0.8516798001192506,0.21000000000000002,0.11411986743315979,1.1757996675524105
1757,RA Farmer,0,0,0,1,1,1.3890368367370756,0.07,-0.04464849108888226,1.4143883456481934
1758,RA Farmer,1,1,1,1,4,1.351771544180143,0.28,-0.2673844218164638,1.3643871223636792
1759,RA Farmer,1,0,0,0,1,1.215116458584422,0.07,0.07966287224379845,1.3647793308282206
1760,RA Farmer,1,0,0,0,1,1.2767508794140292,0.07,-0.33289811713926565,1.0138527622747637
1761,RA Farmer,1,1,0,0,2,1.4993689634415515,0.14,0.15237922625929148,1.7917481897008432
1762,RA Farmer,1,0,1,1,3,1.4568407638503464,0.21000000000000002,0.016181789140739106,1.6830225529910856
1763,RA Farmer,0,0,1,0,1,0.8859249260404056,0.07,0.12645408285421963,1.0823790088946252
1764,RA Farmer,1,0,0,1,2,1.5501353112175367,0.14,-0.18075507639002372,1.5093802348275132
1765,RA Farmer,0,0,0,1,1,1.654144980638585,0.07,-0.06871586053668789,1.6554291201018971
1766,RA Farmer,0,1,1,0,2,1.3513436288316651,0.14,-0.20384546973523543,1.2874981590964296
1767,RA Farmer,1,0,1,0,2,0.4038642777345546,0.14,0.2072060242302535,0.7510703019648081
1768,RA Farmer,1,1,1,0,3,1.629205911816716,0.21000000000000002,-0.29089405881308533,1.5483118530036306
1769,RA Farmer,1,0,1,1,3,0.7569470253090487,0.21000000000000002,0.16601776894317766,1.1329647942522263
1770,RA Farmer,0,1,0,0,1,1.6754184118359365,0.07,0.058659178689408537,1.8040775905253452
1771,RA Farmer,0,1,1,0,2,1.1723341842878674,0.14,0.18059776864792063,1.492931952935788
1772,RA Farmer,1,1,0,0,2,0.9529132318313294,0.14,0.050958008156156066,1.1438712399874855
1773,RA Farmer,1,1,0,1,3,0.7055807634167657,0.21000000000000002,0.16859741402425388,1.0841781774410195
1774,RA Farmer,1,0,1,0,2,1.4832928374796113,0.14,-0.0307449506461916,1.5925478868334195
1775,RA Farmer,1,1,1,0,3,1.0929190908848792,0.21000000000000002,-0.19307417675661953,1.1098449141282596
1776,RA Farmer,1,0,0,0,1,1.151395422406366,0.07,-0.4115062383877926,0.8098891840185736
1777,RA Farmer,1,1,0,1,3,1.237433457679857,0.21000000000000002,0.3150064920881735,1.7624399497680303
1778,RA Farmer,1,0,1,1,3,1.1134586077964395,0.21000000000000002,0.2568310700313808,1.5802896778278201
1779,RA Farmer,0,1,0,1,2,0.8454281408756599,0.14,-0.3522370754931216,0.6331910653825383
1780,RA Farmer,1,0,1,1,3,0.482121642052883,0.21000000000000002,0.2180485999692794,0.9101702420221625
1781,RA Farmer,1,0,0,0,1,1.4553843283193688,0.07,-0.11363869434658265,1.4117456339727863
1782,RA Farmer,1,0,1,0,2,1.4825414700650343,0.14,0.10342551033211365,1.725966980397148
1783,RA Farmer,0,1,0,0,1,1.1142469641456836,0.07,-0.10392595627563635,1.0803210078700474
1784,RA Farmer,1,0,0,0,1,1.008780212749658,0.07,0.32208470277963025,1.4008649155292883
1785,RA Farmer,1,0,1,1,3,1.5046873111027836,0.21000000000000002,0.26792001195448745,1.982607323057271
1786,RA Farmer,1,1,0,0,2,0.9713200835145563,0.14,0.22743080683242345,1.3387508903469798
1787,RA Farmer,1,0,0,0,1,1.3724471390610629,0.07,-0.08980775220329497,1.352639386857768
1788,RA Farmer,1,1,1,0,3,0.7922880261899312,0.21000000000000002,-0.06955578960490393,0.9327322365850272
1789,RA Farmer,1,1,1,0,3,1.4705903568241299,0.21000000000000002,0.032595884085411614,1.7131862409095415
1790,RA Farmer,1,1,1,0,3,1.289335570958436,0.21000000000000002,-0.10289253153046996,1.3964430394279659
1791,RA Farmer,1,1,1,1,4,1.1991667100423378,0.28,-0.2314810059185856,1.2476857041237521
1792,RA Farmer,1,0,1,0,2,1.1305016979170999,0.14,-0.03836469712040637,1.2321370007966936
1793,RA Farmer,0,1,1,0,2,1.5526676400078465,0.14,-0.21336165368153442,1.479305986326312
1794,RA Farmer,1,0,0,0,1,1.5532820247708594,0.07,0.06561197452827057,1.68889399929913
1795,RA Farmer,1,0,1,0,2,1.5899707475888398,0.14,-0.09271496555141018,1.6372557820374298
1796,RA Farmer,1,1,0,0,2,1.9171148494755483,0.14,-0.06467313095883412,1.9924417185167143
1797,RA Farmer,0,0,0,0,0,1.0049536333804574,0,-0.3328684775085793,0.6720851558718781
1798,RA Farmer,1,1,1,0,3,0.9139782866783268,0.21000000000000002,0.34158970408402656,1.4655679907623533
1799,RA Farmer,0,0,1,0,1,1.821888062529414,0.07,-0.025719632021122048,1.866168430508292
1800,RA Farmer,1,0,1,1,3,1.2558202132431135,0.21000000000000002,-0.056031059306165656,1.4097891539369478
1801,RA Farmer,0,1,1,1,3,1.5824796138403987,0.21000000000000002,0.23494621660655152,2.0274258304469503
1802,RA Farmer,1,0,0,0,1,1.2699250955623107,0.07,-0.20113646769351476,1.138788627868796
1803,RA Farmer,1,0,1,0,2,0.7932282370418875,0.14,-0.14540811744585597,0.7878201195960315
1804,RA Farmer,0,0,1,1,2,1.5260881790124747,0.14,0.14389385684165998,1.8099820358541348
1805,RA Farmer,1,1,1,0,3,1.3793461932579967,0.21000000000000002,0.16426658212848952,1.753612775386486
1806,RA Farmer,1,1,1,0,3,0.8418295266262756,0.21000000000000002,-0.3427347101419189,0.7090948164843567
1807,RA Farmer,1,0,0,0,1,1.0642596053668623,0.07,0.021915016962804634,1.156174622329667
1808,RA Farmer,1,0,0,0,1,1.1023053010161634,0.07,0.03543149218232742,1.2077367931984908
1809,RA Farmer,0,1,0,0,1,1.2085787534322128,0.07,0.034724894641949555,1.3133036480741624
1810,RA Farmer,1,1,1,0,3,1.03499000742448,0.21000000000000002,0.21327920262457406,1.458269210049054
1811,RA Farmer,1,1,1,0,3,1.0376299020223914,0.21000000000000002,-0.2797290570570658,0.9679008449653255
1812,RA Farmer,1,1,0,0,2,1.2640993663646243,0.14,-0.0792072628871034,1.324892103477521
1813,RA Farmer,1,0,1,1,3,1.2268834682221765,0.21000000000000002,-0.2783926423627691,1.1584908258594073
1814,RA Farmer,1,1,1,0,3,0.5320263412717614,0.21000000000000002,-0.04102484224353475,0.7010014990282266
1815,RA Farmer,1,0,1,0,2,0.9492200218462874,0.14,-0.23472722647298602,0.8544927953733015
1816,RA Farmer,1,0,1,0,2,1.09769494813998,0.14,-0.04919527830358405,1.188499669836396
1817,RA Farmer,1,0,1,0,2,1.352362143402594,0.14,0.0555823707816725,1.5479445141842667
1818,RA Farmer,1,0,0,0,1,1.3593775710941016,0.07,0.12463751908394438,1.554015090178046
1819,RA Farmer,1,1,1,0,3,1.077296491513014,0.21000000000000002,-0.03517520719241407,1.2521212843206
1820,RA Farmer,0,0,1,0,1,0.9569613266066529,0.07,0.0032592704695736316,1.0302205970762264
1821,RA Farmer,1,0,0,0,1,1.0703824704963725,0.07,-0.010564840946082517,1.12981762955029
1822,RA Farmer,0,0,1,1,2,1.1693404237648828,0.14,-0.0806607838187787,1.2286796399461042
1823,RA Farmer,1,0,1,1,3,1.1236918208035716,0.21000000000000002,0.002208056058233067,1.3358998768618047
1824,RA Farmer,1,0,1,0,2,1.1537914470261368,0.14,-0.30992867073276525,0.9838627762933714
1825,RA Farmer,0,1,1,1,3,1.1536762894063282,0.21000000000000002,-0.2796434883268798,1.0840328010794482
1826,RA Farmer,1,1,0,1,3,0.509388010903116,0.21000000000000002,-0.06256830873072461,0.6568197021723915
1827,RA Farmer,1,1,0,0,2,1.639787433933332,0.14,-0.35002751865220605,1.4297599152811262
1828,RA Farmer,1,0,1,0,2,0.8133920983169073,0.14,0.11520644749553444,1.0685985458124416
1829,RA Farmer,0,1,0,0,1,0.8368403554321528,0.07,-0.2760302923663862,0.6308100630657667
1830,RA Farmer,0,0,0,0,0,1.1194910126823154,0,-0.020441710075269764,1.0990493026070456
1831,RA Farmer,1,0,1,1,3,1.4050177445561465,0.21000000000000002,-0.020936875876943217,1.5940808686792032
1832,RA Farmer,0,1,1,1,3,1.1040992607294486,0.21000000000000002,0.3662595392481726,1.6803587999776213
1833,RA Farmer,1,1,1,0,3,1.3935525072561614,0.21000000000000002,-0.1936364766574514,1.40991603059871
1834,RA Farmer,1,1,0,1,3,1.0764900337626744,0.21000000000000002,-0.2531334972408492,1.0333565365218251
1835,RA Farmer,1,1,0,0,2,1.1424571583379857,0.14,0.325275215009276,1.6077323733472617
1836,RA Farmer,1,0,1,0,2,0.9411323155290812,0.14,-0.35766339402768454,0.7234689215013967
1837,RA Farmer,1,0,1,1,3,1.051004019954323,0.21000000000000002,-0.08474353784268907,1.1762604821116338
1838,RA Farmer,1,1,0,1,3,0.65166758463479,0.21000000000000002,0.20340787882836145,1.0650754634631516
1839,RA Farmer,1,1,0,1,3,1.1050461526992714,0.21000000000000002,-0.0011401655118471756,1.3139059871874241
1840,RA Farmer,0,0,1,0,1,0.6238312421976567,0.07,0.02773773353945926,0.721568975737116
1841,RA Farmer,0,0,1,0,1,1.2487976358199744,0.07,0.25466522762588606,1.5734628634458605
1842,RA Farmer,1,0,0,0,1,2.041758133089197,0.07,0.11043890308389788,2.2221970361730947
1843,RA Farmer,1,1,0,1,3,0.6294269623596157,0.21000000000000002,-0.2605856787882123,0.5788412835714034
1844,RA Farmer,0,0,0,0,0,0.7880223500992631,0,0.035056886640125816,0.823079236739389
1845,RA Farmer,1,1,1,0,3,1.1118936882825443,0.21000000000000002,-0.15979643861826198,1.1620972496642823
1846,RA Farmer,1,0,1,0,2,0.9326634040398891,0.14,0.13871126432062605,1.211374668360515
1847,RA Farmer,1,0,1,1,3,1.2708315381521793,0.21000000000000002,0.02720872070556418,1.5080402588577435
1848,RA Farmer,0,0,1,0,1,1.7248918272707394,0.07,3.601626612194018e-4,1.7952519899319588
1849,RA Farmer,1,0,1,0,2,1.5903404299848016,0.14,-0.37974305758027815,1.3505973724045233
1850,RA Farmer,0,1,0,1,2,0.9956354710127617,0.14,0.1110879567701148,1.2467234277828767
1851,RA Farmer,0,0,0,0,0,1.558366326733834,0,0.06183627347613183,1.6202026002099656
1852,RA Farmer,1,0,0,1,2,1.4552720305409208,0.14,-0.30697277546674573,1.2882992550741752
1853,RA Farmer,1,1,1,0,3,1.3666696007688754,0.21000000000000002,-0.14748684329827708,1.4291827574705984
1854,RA Farmer,0,1,0,0,1,0.9349709974555342,0.07,-0.11168402681463914,0.8932869706408951
1855,RA Farmer,1,0,1,0,2,1.4473037317814386,0.14,0.12228906373857795,1.7095927955200163
1856,RA Farmer,0,0,1,1,2,1.4063741137830037,0.14,-0.31370807135663353,1.23266604242637
1857,RA Farmer,1,0,0,0,1,1.6007304658520334,0.07,-0.2555687834830723,1.4151616823689612
1858,RA Farmer,0,0,1,1,2,0.9573462374746778,0.14,0.08407606147250643,1.1814222989471843
1859,RA Farmer,0,0,0,1,1,1.1701597411471192,0.07,0.004900836094255431,1.2450605772413748
1860,RA Farmer,1,1,0,1,3,0.9606975687001467,0.21000000000000002,-0.0686308361386259,1.1020667325615208
1861,RA Farmer,1,0,0,1,2,0.6846995683948804,0.14,0.05413913066196392,0.8788386990568444
1862,RA Farmer,0,1,1,1,3,1.1063717126738024,0.21000000000000002,-0.050334841606173554,1.2660368710676289
1863,RA Farmer,0,0,1,1,2,1.34426549872324,0.14,-0.3634741816160343,1.120791317107206
1864,RA Farmer,1,0,0,1,2,1.31945987507985,0.14,-0.23942276402238072,1.2200371110574695
1865,RA Farmer,1,0,1,1,3,0.7401422579386443,0.21000000000000002,0.0972400180096047,1.047382275948249
1866,RA Farmer,0,0,0,0,0,1.5873689355245726,0,-0.2322462569331014,1.3551226785914712
1867,RA Farmer,1,1,0,0,2,1.476481873605527,0.14,0.2892736255418466,1.9057554991473735
1868,RA Farmer,1,0,1,0,2,0.9827743754544154,0.14,0.296552107835815,1.4193264832902304
1869,RA Farmer,1,0,1,0,2,1.372180126152704,0.14,-0.2941780655695847,1.2180020605831194
1870,RA Farmer,0,0,0,0,0,0.6720274022830892,0,0.20998810488551964,0.8820155071686089
1871,RA Farmer,1,1,0,1,3,0.9259014201319975,0.21000000000000002,0.026890384336214712,1.1627918044682122
1872,RA Farmer,1,1,0,0,2,1.4529834434732534,0.14,0.05064789443179488,1.6436313379050485
1873,RA Farmer,1,1,1,1,4,1.071616329932825,0.28,0.01605423528236637,1.3676705652151913
1874,RA Farmer,1,0,1,0,2,0.964220667575119,0.14,0.07201820570491282,1.1762388732800317
1875,RA Farmer,0,1,1,0,2,1.2543804216216778,0.14,-0.0798355539307,1.314544867690978
1876,RA Farmer,1,1,1,0,3,0.905298401488863,0.21000000000000002,-0.11382436182887878,1.0014740396599842
1877,RA Farmer,1,0,0,1,2,0.6901723308490658,0.14,0.3490681783010966,1.1792405091501625
1878,RA Farmer,1,0,0,0,1,1.2484546598037676,0.07,-0.17475928558611775,1.1436953742176499
1879,RA Farmer,1,1,0,1,3,1.13848620865909,0.21000000000000002,-0.1402470326753981,1.2082391759836917
1880,RA Farmer,1,0,0,1,2,1.1406873812604912,0.14,-0.22343576353934053,1.0572516177211506
1881,RA Farmer,1,0,0,0,1,1.4284592367812075,0.07,0.056090648560394946,1.5545498853416024
1882,RA Farmer,0,0,0,0,0,1.091504866449428,0,-0.12562217414109098,0.965882692308337
1883,RA Farmer,1,0,1,0,2,1.1147768610262292,0.14,0.018356804965725025,1.273133665991954
1884,RA Farmer,1,0,1,0,2,0.7687363676018089,0.14,0.06222849298953551,0.9709648605913443
1885,RA Farmer,0,0,1,1,2,0.6370755948373116,0.14,0.4939236009210348,1.2709991957583464
1886,RA Farmer,1,1,1,0,3,1.0601571946108432,0.21000000000000002,-0.25764834457089697,1.0125088500399462
1887,RA Farmer,1,1,1,1,4,0.8019726539492531,0.28,0.24189768110562732,1.3238703350548804
1888,RA Farmer,1,0,1,0,2,1.2229931830077645,0.14,0.025436532352226822,1.3884297153599912
1889,RA Farmer,1,0,1,0,2,1.096481612458007,0.14,-0.24381766441009411,0.9926639480479128
1890,RA Farmer,0,1,0,1,2,1.5614788614487867,0.14,0.3894831143595203,2.090961975808307
1891,RA Farmer,1,0,0,0,1,1.050304923509879,0.07,0.2775699168514609,1.39787484036134
1892,RA Farmer,0,0,0,1,1,1.082948791934391,0.07,0.10046123742478036,1.2534100293591715
1893,RA Farmer,1,1,0,0,2,1.0243390294480872,0.14,0.37067629474791924,1.5350153241960063
1894,RA Farmer,1,1,1,0,3,1.1194373671999474,0.21000000000000002,0.0678120646345776,1.397249431834525
1895,RA Farmer,1,0,1,0,2,1.1085129763082953,0.14,-0.05821636303767246,1.190296613270623
1896,RA Farmer,1,0,0,0,1,1.4001892326535201,0.07,0.1956898902331491,1.6658791228866692
1897,RA Farmer,0,0,0,1,1,0.7984298056823234,0.07,0.25417621788269357,1.122606023565017
1898,RA Farmer,1,1,0,1,3,1.2782590412992922,0.21000000000000002,-0.36565282352385586,1.1226062177754363
1899,RA Farmer,1,0,1,1,3,1.1310274395862128,0.21000000000000002,0.0769747139610707,1.4180021535472833
1900,RA Farmer,1,1,0,1,3,1.7624847069018477,0.21000000000000002,0.21443504322574222,2.18691975012759
1901,RA Farmer,0,0,0,0,0,0.7238345384936663,0,0.10854875724672863,0.8323832957403949
1902,RA Farmer,0,0,1,0,1,0.8167265089848996,0.07,-0.058939104106727785,0.8277874048781719
1903,RA Farmer,0,0,0,0,0,1.150576590381713,0,-0.11082872893080171,1.0397478614509112
1904,RA Farmer,1,1,1,1,4,1.4467508069572925,0.28,-0.06764544393817763,1.6591053630191148
1905,RA Farmer,1,0,1,0,2,1.346352587953328,0.14,0.03693298360964631,1.5232855715629743
1906,RA Farmer,0,0,0,1,1,1.0067168277286576,0.07,-0.06366268757048721,1.0130541401581703
1907,RA Farmer,1,1,0,0,2,1.207564915579366,0.14,0.020028383495846375,1.3675932990752122
1908,RA Farmer,1,1,1,0,3,0.6059146758094233,0.21000000000000002,0.11895926589328948,0.9348739417027128
1909,RA Farmer,1,0,0,1,2,1.2910581659286953,0.14,0.14931076090816242,1.580368926836858
1910,RA Farmer,0,0,1,0,1,1.5819489264855568,0.07,-0.02992508052628593,1.622023845959271
1911,RA Farmer,1,1,0,0,2,1.207221837810032,0.14,-0.18958232674502953,1.1576395110650022
1912,RA Farmer,1,1,0,1,3,1.071587590085775,0.21000000000000002,-0.01667635539495199,1.264911234690823
1913,RA Farmer,0,0,1,1,2,0.8397126960106747,0.14,0.0192792338876803,0.998991929898355
1914,RA Farmer,1,0,0,1,2,1.0101194256478312,0.14,-0.41502566975607585,0.7350937558917554
1915,RA Farmer,0,0,0,1,1,1.6065649614651611,0.07,-0.38024879292081076,1.2963161685443505
1916,RA Farmer,1,1,1,1,4,1.0968331099647748,0.28,-0.05761446638478036,1.3192186435799944
1917,RA Farmer,0,0,1,0,1,1.012232999513298,0.07,-0.1580011654989474,0.9242318340143506
1918,RA Farmer,0,1,0,0,1,1.6102329472060175,0.07,-0.09461342329374996,1.5856195239122677
1919,RA Farmer,0,1,0,0,1,0.6600920174358839,0.07,-0.13572875666340067,0.5943632607724831
1920,RA Farmer,1,1,1,0,3,1.1056541764099561,0.21000000000000002,-0.4303582649277511,0.885295911482205
1921,RA Farmer,0,0,0,0,0,1.2221694420422962,0,-0.055402363120953826,1.1667670789213422
1922,RA Farmer,0,0,1,0,1,0.9902081218343809,0.07,-0.08585641938334677,0.9743517024510341
1923,RA Farmer,1,1,0,1,3,0.9902221823128992,0.21000000000000002,-0.06714596050648676,1.1330762218064123
1924,RA Farmer,1,1,0,1,3,1.2938819221752387,0.21000000000000002,-0.1515224914506474,1.3523594307245912
1925,RA Farmer,1,0,1,0,2,1.3845510512508359,0.14,0.27871110718355013,1.803262158434386
1926,RA Farmer,0,0,0,0,0,1.2479448624923353,0,-0.08263004995116048,1.1653148125411747
1927,RA Farmer,1,1,1,1,4,1.1863656529392967,0.28,-0.1392356932505364,1.3271299596887605
1928,RA Farmer,0,1,0,1,2,0.9454941275593649,0.14,0.020094483522393562,1.1055886110817585
1929,RA Farmer,1,0,1,0,2,1.3813619019727619,0.14,0.03095806323381899,1.5523199652065809
1930,RA Farmer,1,1,1,0,3,0.9198016002420688,0.21000000000000002,0.08177144579030253,1.2115730460323713
1931,RA Farmer,0,0,0,0,0,1.1631411335212056,0,-0.3438646407342984,0.8192764927869072
1932,RA Farmer,1,1,1,0,3,1.3497512544632453,0.21000000000000002,0.17781658573263986,1.7375678401958852
